Customer Id,Customer Fname,Customer Lname,Customer Segment
4563,Melissa,Powell,Consumer
9096,Mary,Andrews,Consumer
9813,Mary,Roth,Consumer
2492,Mary,Fischer,Consumer
1445,Linda,Ortiz,Consumer
7327,Tammy,Hood,Consumer
8701,Linda,Green,Consumer
7783,Amy,Kent,Consumer
5621,Mary,Smith,Consumer
5767,John,Smith,Consumer
430,Mary,Smith,Consumer
10132,Helen,Moody,Consumer
12350,Henry,Jacobs,Consumer
2256,Mary,Smith,Consumer
1045,Ronald,Rivas,Consumer
5939,Shirley,Moore,Consumer
9371,Mary,Patterson,Consumer
11536,Justin,Smith,Consumer
10129,Mary,Kidd,Consumer
7905,Cynthia,Garcia,Consumer
8674,Mary,Rhodes,Consumer
1902,Alice,Murphy,Consumer
1408,Mary,Diaz,Consumer
9172,John,Smith,Consumer
3659,Margaret,Meadows,Consumer
10827,Janice,Smith,Consumer
9146,Carl,Harrison,Consumer
20,Mary,Ellis,Consumer
8391,Robert,Smith,Consumer
11510,Ryan,Smith,Consumer
10821,Mary,Cooper,Consumer
4727,Amanda,Estes,Consumer
10647,Amy,Johnson,Consumer
7141,Mary,Jackson,Corporate
6172,James,Smith,Corporate
2741,Jason,Smith,Corporate
1180,Mary,Martin,Corporate
6875,Mary,Mcdowell,Corporate
10864,Jason,Beck,Corporate
242,Mary,Stein,Corporate
9002,Mary,Mullins,Corporate
9145,Gary,Smith,Corporate
7887,Mary,Keller,Corporate
2817,Rachel,Choi,Corporate
2013,Mary,Fletcher,Corporate
5920,Dorothy,Smith,Corporate
5674,Ethan,Cross,Corporate
11012,Mary,Smith,Corporate
6508,Philip,Smith,Corporate
8995,Mary,Smith,Corporate
9507,Mary,Mendoza,Corporate
11056,Larry,Booker,Corporate
10558,Christine,Smith,Corporate
6707,Grace,Smith,Corporate
4029,Mary,Roman,Corporate
2189,Ronald,Smith,Corporate
1865,Mary,Romero,Corporate
9345,Mary,Branch,Corporate
9356,Nancy,Johnson,Corporate
5821,Jessica,Humphrey,Corporate
532,Mark,Smith,Corporate
8977,Mary,Rivera,Corporate
4117,Matthew,Harrison,Corporate
3985,Debra,Gates,Corporate
3586,Mary,Smith,Corporate
9001,Mary,Smith,Corporate
10678,Martha,Prince,Corporate
1664,Mary,Arnold,Corporate
11882,Mary,Smith,Corporate
4808,Mary,Smith,Corporate
10201,Debra,Campbell,Corporate
2292,Ashley,Smith,Corporate
11675,Mary,Smith,Corporate
1144,Roger,Jensen,Corporate
640,Jean,Smith,Corporate
8612,Emma,Smith,Corporate
4402,Heather,Smith,Corporate
3815,Mary,Sloan,Corporate
10834,Susan,Sullivan,Corporate
3554,Michael,Smith,Corporate
10219,Nicholas,Smith,Corporate
11730,Mary,Perkins,Corporate
4756,Mary,Stanley,Corporate
7229,Mary,Smith,Corporate
7963,Mary,Fisher,Corporate
4464,Mary,Johnson,Corporate
5429,Betty,Villegas,Corporate
1383,Catherine,Smith,Corporate
3153,Mary,Smith,Corporate
11357,Mary,Smith,Corporate
4700,Mary,Campbell,Corporate
6187,Mary,Hess,Corporate
4862,Mary,Whitaker,Corporate
6180,Mary,Smith,Corporate
11977,Michael,Williams,Corporate
10126,Mary,Lee,Corporate
1880,Sarah,Smith,Corporate
8747,Mary,Smith,Corporate
11252,Christian,Payne,Corporate
5598,Sharon,Smith,Corporate
1067,Mary,Hansen,Corporate
8681,Cynthia,Smith,Corporate
10884,Zachary,Smith,Corporate
8850,Crystal,Smith,Corporate
5316,Mary,Harris,Corporate
1801,Mary,Avila,Corporate
4627,Eric,Lang,Corporate
19349,Hope,Diaz,Home Office
19348,Unity,Oneal,Corporate
19347,Kelly,Lyons,Corporate
19346,Mechelle,Hale,Corporate
19345,Blythe,Cantu,Consumer
19344,Audrey,Witt,Consumer
19343,Cara,Scott,Corporate
19342,Jorden,Bailey,Corporate
19341,Heidi,Moran,Corporate
19340,Lenore,Gaines,Corporate
19339,Aiko,Johnston,Consumer
19338,Whitney,Tate,Corporate
19337,Kylie,Owen,Corporate
19336,Demetria,Huff,Corporate
19335,Orli,Christian,Corporate
19334,Moana,Shepherd,Consumer
19333,Constance,Dawson,Consumer
19332,Amber,Wilkins,Consumer
19331,Imelda,Castaneda,Home Office
19330,Mariam,Hopkins,Consumer
19329,Rae,Wyatt,Corporate
19328,Jamalia,Randall,Corporate
19327,Reagan,Abbott,Corporate
19326,Patience,Cote,Consumer
19325,Amena,Bowman,Consumer
19324,Mercedes,Gonzalez,Consumer
19323,Brianna,Cohen,Consumer
19322,Xyla,Hayes,Consumer
19321,Daria,Whitehead,Consumer
19320,Ila,Massey,Consumer
19319,Kelsie,Browning,Consumer
19318,Quail,Peck,Consumer
19317,Hyacinth,Burris,Corporate
19316,Alma,Potts,Corporate
19315,Yvette,Beard,Consumer
19314,Ina,Gilbert,Consumer
19313,Fay,Gibbs,Consumer
19312,Xyla,Sanders,Consumer
19311,Destiny,Carver,Consumer
19310,Debra,Burgess,Consumer
19309,Petra,Roberts,Consumer
19308,Farrah,Chambers,Corporate
19307,Clio,Moody,Consumer
19306,Leigh,Mccullough,Consumer
19305,Jacqueline,Hancock,Consumer
19304,Cora,Bates,Home Office
19303,Tallulah,Pratt,Consumer
19302,Kelly,Santana,Consumer
19301,Martha,Mcfadden,Home Office
19300,Pearl,Greene,Consumer
19299,Heather,Fisher,Corporate
19298,Maya,Middleton,Corporate
19297,Kiayada,Hopkins,Corporate
19296,Shannon,Potter,Consumer
19295,Nayda,Nichols,Consumer
19294,Felicia,Patterson,Consumer
19293,Beatrice,Kelly,Corporate
19292,Charissa,Hart,Corporate
19291,Fatima,Fowler,Corporate
19290,Lilah,Haley,Corporate
19289,Dacey,Thompson,Corporate
19288,Kimberly,Mccullough,Corporate
19287,Shelley,Galloway,Consumer
19286,Yoko,Berg,Consumer
19285,Olympia,Terry,Consumer
19284,Jane,Burt,Corporate
19283,Nayda,Mason,Consumer
19282,Raya,Lee,Corporate
16774,Quyn,Mckinney,Consumer
16773,Hilary,Wynn,Consumer
16772,Jane,Leblanc,Corporate
16771,Karyn,Beach,Corporate
16770,Germaine,Arnold,Consumer
16769,Maile,Huffman,Consumer
16768,Vivien,Durham,Consumer
16767,Mariam,Huff,Consumer
16766,Raven,Taylor,Home Office
16765,Jaime,Roman,Home Office
16764,Charlotte,Terry,Consumer
16763,Zelda,Hudson,Corporate
16762,Isabella,Cummings,Consumer
16761,Jayme,Hobbs,Consumer
16760,Sara,Parrish,Consumer
16759,Carla,Byrd,Consumer
16758,Aspen,Cain,Consumer
16757,Carolyn,Shepherd,Corporate
16756,Janna,King,Consumer
16755,Rachel,Sears,Consumer
16754,Xena,Navarro,Consumer
16753,Ocean,Mcneil,Home Office
16752,Hedwig,Santana,Home Office
16751,Alea,Knowles,Home Office
16750,Whitney,Lindsay,Corporate
16749,Aileen,Trevino,Corporate
16748,Cameron,Henry,Corporate
16747,Cailin,Cervantes,Corporate
16746,Jeanette,Lott,Corporate
16745,Suki,Ballard,Corporate
16744,Maxine,Lynch,Consumer
16743,Sophia,Conley,Consumer
16742,Mechelle,Lowe,Consumer
16741,Sybil,Langley,Consumer
16740,Emma,Mejia,Consumer
16739,Skyler,Walsh,Consumer
16738,Yvonne,Sharpe,Consumer
16737,Penelope,Webster,Consumer
16736,Eliana,Francis,Consumer
16735,Tatum,Allen,Consumer
16734,Sylvia,Harding,Corporate
16733,Amela,Weeks,Corporate
16732,Christine,Rose,Corporate
16731,Keiko,Nichols,Corporate
16730,Shana,Greer,Corporate
16729,Reagan,Olsen,Consumer
16728,Hillary,Clemons,Consumer
16727,Whoopi,Good,Consumer
16726,Giselle,Matthews,Corporate
16725,Mira,Sherman,Corporate
16724,Jaden,David,Corporate
16723,Pascale,Trevino,Consumer
16722,Maris,Lancaster,Consumer
16721,Cassady,Banks,Corporate
16720,Lani,Fischer,Corporate
16719,Quynn,Farmer,Consumer
16718,Sage,Campbell,Consumer
16717,Calista,Hull,Consumer
16716,Sacha,Johnston,Consumer
16715,Moana,Sweet,Consumer
16714,Daryl,Huffman,Consumer
16713,Renee,Nelson,Consumer
16712,Aphrodite,Leon,Home Office
16711,Ila,Bolton,Corporate
16710,Nell,Powell,Corporate
16709,Kylynn,Blankenship,Home Office
16708,Hedy,Kelley,Corporate
16707,Olivia,Cooley,Corporate
16706,Mallory,Wolf,Consumer
16705,Madeline,Bright,Consumer
16704,Veronica,Bayes,Consumer
16703,Yuri,Davenport,Consumer
16702,Tatyana,Callahan,Consumer
16701,Demetria,Hall,Consumer
16700,Joelle,Acosta,Consumer
16699,Joan,Beard,Corporate
16698,Kylynn,Summers,Consumer
16697,Carolyn,Horn,Consumer
16696,Hiroko,Rutledge,Consumer
16695,Daryl,Byrd,Consumer
16694,Amela,Rowland,Consumer
16693,Petra,Kim,Consumer
16692,Kameko,Hogan,Corporate
16691,Hollee,Herring,Consumer
16690,Eden,Suarez,Corporate
16689,Lydia,Fowler,Consumer
16688,Patience,Mcintosh,Consumer
16687,Azalia,Robles,Home Office
16686,Wynter,Wynn,Consumer
16685,Alika,Church,Consumer
16684,Dahlia,Mcdaniel,Consumer
16683,Jenette,Cabrera,Consumer
16682,Paloma,Morin,Corporate
16681,Dorothy,Duncan,Corporate
16680,Xandra,Moss,Home Office
16679,Mariko,George,Home Office
16678,Darryl,Hodge,Consumer
16677,Fiona,Gray,Consumer
16676,Zephr,Nieves,Consumer
16675,Xerxes,Gordon,Consumer
16674,Uta,Mccarthy,Consumer
16673,Wendy,Roberson,Consumer
16672,Sierra,Raymond,Consumer
16671,Lilah,Bond,Corporate
16670,Kelsey,Montgomery,Corporate
16669,Alexis,Bailey,Home Office
16668,September,Jacobs,Consumer
16667,McKenzie,Pruitt,Consumer
16666,Eleanor,Wiley,Corporate
16665,Chastity,Rosa,Corporate
16664,Victoria,Hewitt,Corporate
16663,Cheyenne,Morales,Corporate
16662,Cassandra,Montoya,Home Office
16661,Kimberly,Faulkner,Home Office
16660,Cora,Oneil,Home Office
16659,Hanna,Phelps,Home Office
16658,Ciara,Park,Home Office
16657,Mona,Graves,Consumer
16656,Martha,Ayers,Consumer
16655,Ruth,Maxwell,Consumer
16654,Mari,Russo,Home Office
16653,Robin,Walker,Corporate
16652,Felicia,Vargas,Corporate
16651,Fatima,Holt,Consumer
16650,Hedwig,Finch,Corporate
10041,Mary,Smith,Home Office
6268,Mary,Summers,Home Office
6636,Mary,Smith,Home Office
7468,Mary,Hebert,Home Office
10588,Jessica,Newton,Home Office
6280,Mary,Day,Home Office
1989,Richard,Leach,Home Office
633,Mary,Campbell,Home Office
146,Amber,Mercado,Home Office
10013,Jessica,Smith,Home Office
12223,Brian,Baker,Home Office
4497,Shirley,Smith,Home Office
1575,John,Greene,Home Office
5820,Margaret,Smith,Home Office
8608,Mary,Robertson,Home Office
3104,Megan,Smith,Home Office
6408,Kevin,Cooper,Home Office
2431,Olivia,Moore,Home Office
6497,Mary,Lee,Home Office
716,Louis,Bishop,Home Office
7393,Mary,Smith,Home Office
3405,Bruce,Paul,Home Office
3150,Ruth,Smith,Home Office
7687,Evelyn,Valencia,Home Office
2324,Zachary,Smith,Home Office
4594,Mary,Caldwell,Home Office
1171,Mary,Smith,Home Office
2851,Mary,Huffman,Home Office
223,Ralph,Smith,Home Office
9189,Richard,Smith,Home Office
6827,Mary,Smith,Home Office
6944,Kyle,Robertson,Home Office
2924,Timothy,Kirby,Home Office
3546,Mary,Cannon,Home Office
9082,Diane,Terry,Home Office
11782,Michelle,Dickson,Home Office
8511,Mary,Smith,Home Office
14170,Margaret,Foreman,Home Office
10366,Samantha,Landry,Home Office
5576,Alice,Meyer,Home Office
412,Cynthia,Crawford,Home Office
8697,Gerald,Smith,Home Office
12713,Brianna,Pena,Home Office
13383,Hollee,Barnes,Home Office
14684,Susan,Forbes,Home Office
13112,Kyla,Blake,Home Office
13238,Xaviera,Noel,Home Office
13236,Sybil,Fields,Home Office
13394,Jaden,White,Home Office
14531,Macy,Mclaughlin,Home Office
13031,Briar,Allen,Home Office
13264,Athena,King,Home Office
14299,Jamalia,Ortega,Home Office
13029,Rachel,Stark,Home Office
13496,Dorothy,Irwin,Home Office
13370,Linda,Rowe,Home Office
13208,Jamalia,Benton,Home Office
14297,Patience,Ellis,Home Office
1673,Mary,Smith,Home Office
450,Kathryn,Carter,Home Office
3605,Mary,Sanders,Home Office
6980,Mary,Gilbert,Home Office
2927,Mary,Sanchez,Home Office
9876,Mary,Smith,Home Office
11784,Mary,Cunningham,Home Office
5447,James,Watkins,Home Office
8380,Brittany,Smith,Home Office
5456,Johnny,Smith,Home Office
13933,Desirae,Dillard,Home Office
14717,Maia,Cruz,Home Office
10492,Mary,Smith,Home Office
13986,Destiny,Richmond,Home Office
11288,Cynthia,Smith,Home Office
127,Mary,Martin,Home Office
5256,Cheryl,Smith,Home Office
9818,Mary,Avila,Home Office
4354,Lori,Clements,Home Office
11848,Karen,Smith,Home Office
4631,Carol,Smith,Home Office
12432,Angela,Smith,Home Office
11327,Mary,Smith,Home Office
7576,Frances,Smith,Home Office
9091,Mary,Hickman,Home Office
4366,Shirley,Riley,Home Office
5382,Mary,Smith,Home Office
10057,Mary,Steele,Home Office
6611,Dennis,Smith,Home Office
10863,Kimberly,Holmes,Home Office
10208,Roger,Reeves,Home Office
19,Stephanie,Mitchell,Home Office
14748,Carissa,Riggs,Home Office
6426,Mary,Wade,Home Office
6411,Lauren,Boyd,Home Office
10121,Tammy,Smith,Home Office
13639,Zena,Hendricks,Home Office
3738,Cheryl,Smith,Home Office
1294,Elizabeth,Smith,Home Office
12117,Helen,Smith,Home Office
823,Catherine,Small,Home Office
6316,Kyle,Smith,Home Office
9349,Mary,Martinez,Home Office
11423,Gary,Blair,Home Office
11395,Mary,Schmidt,Home Office
11034,Mary,Smith,Home Office
4238,Bryan,Griffin,Home Office
14742,Marah,Huffman,Home Office
471,Helen,Smith,Home Office
10992,Barbara,Duran,Home Office
2881,Phillip,Smith,Home Office
2379,Angela,Smith,Home Office
7531,Bobby,Crawford,Home Office
6233,Mary,Elliott,Home Office
11153,Brian,Green,Consumer
5091,Sarah,Smith,Consumer
6255,Joshua,Smith,Consumer
1399,Mary,Smith,Consumer
9251,Christina,Green,Consumer
12370,Johnny,Cruz,Consumer
13702,McKenzie,Mclaughli,Consumer
13990,Deanna,Wolfe,Consumer
1516,Mary,Smith,Consumer
7158,Mary,Todd,Consumer
9556,Ronald,Jackson,Consumer
275,Robert,Smith,Consumer
6010,Nancy,Casey,Consumer
13665,Blair,Daugherty,Consumer
785,Lauren,Gonzalez,Consumer
13611,Melodie,Meyer,Consumer
10603,Mary,Hendricks,Consumer
870,Linda,Delacruz,Consumer
609,Kevin,Cantu,Consumer
951,Mary,Young,Consumer
7177,Keith,Wong,Consumer
2574,Martha,Ward,Consumer
9699,Timothy,Paul,Consumer
1785,Mary,Smith,Consumer
4114,Mary,Schultz,Consumer
11361,Mary,Kennedy,Consumer
2590,Mary,Andrade,Consumer
4293,Mary,Stanley,Consumer
5480,Matthew,Jones,Consumer
6320,Ryan,Smith,Consumer
3311,Ryan,Shelton,Consumer
9265,Margaret,Fischer,Consumer
9,Mary,Perez,Consumer
1158,Emily,Price,Consumer
11604,Mary,Santana,Consumer
4186,Joseph,Smith,Consumer
1851,Mary,Smith,Consumer
11466,Jennifer,Ramos,Consumer
7357,Mary,Smith,Consumer
4033,George,Simmons,Consumer
7367,Joseph,Smith,Consumer
2123,Mary,Ray,Consumer
9957,Charles,Bennett,Consumer
11900,Bryan,Ward,Consumer
3012,Mary,Smith,Consumer
6477,Jerry,Booker,Consumer
4838,Mark,Frank,Consumer
12415,Joyce,Smith,Consumer
2152,Marie,Rodriguez,Consumer
899,Mary,Webster,Consumer
4337,Brandon,Sullivan,Consumer
8302,Mary,Jenkins,Consumer
7003,Harry,Patrick,Consumer
5120,Mary,Smith,Consumer
8103,Donna,Jones,Consumer
328,William,Morrison,Consumer
11225,Michael,Marshall,Consumer
9628,James,Young,Consumer
10928,Sharon,Smith,Consumer
12610,Iola,Cline,Consumer
12549,Martina,Flowers,Consumer
12530,Amena,Colon,Consumer
12723,Emily,Robles,Consumer
15070,India,Vasquez,Consumer
15086,Nadine,Moses,Consumer
15068,Miranda,Cantu,Consumer
15026,Piper,Ashley,Consumer
15024,Charde,Ewing,Consumer
12838,Aiko,Hunt,Consumer
12855,Emma,Bray,Consumer
15003,Dacey,Hendricks,Consumer
14591,Calista,Freeman,Consumer
14348,Denise,Mosley,Consumer
4943,Paul,Sosa,Consumer
1900,Paul,Mercer,Consumer
5670,Rachel,Bailey,Consumer
1464,Amber,Dixon,Consumer
5292,Mary,Torres,Consumer
14768,Donna,Ramirez,Consumer
10327,Laura,Sparks,Consumer
10070,Timothy,Ross,Consumer
8760,Mary,Smith,Consumer
3975,Louis,Meadows,Consumer
2907,Russell,Maddox,Consumer
509,Mary,Smith,Consumer
882,Mary,Smith,Consumer
13832,Isabelle,Huff,Consumer
10099,Mary,Smith,Consumer
1146,Alice,Evans,Consumer
12005,Mary,Burton,Consumer
1461,Mary,Webb,Consumer
11674,Christina,Daniel,Consumer
11597,Mildred,Smith,Consumer
1928,Timothy,Rojas,Consumer
6388,Emma,Smith,Consumer
9918,Alice,Smith,Consumer
6517,Amber,Sheppard,Consumer
8398,Mary,Williams,Consumer
8360,Jeremy,Smith,Consumer
3125,Dylan,Walker,Consumer
4899,Mary,Bauer,Consumer
5326,Sean,Spencer,Consumer
494,Mary,Stanton,Consumer
928,Mary,Wilson,Consumer
4960,Mary,Smith,Consumer
7762,Mary,Roberson,Consumer
10316,Martha,Phelps,Consumer
4306,Janice,Griffin,Consumer
4161,Heather,York,Consumer
6034,Cheryl,Smith,Consumer
9247,Kathryn,Smith,Consumer
960,Michael,Mcdonald,Consumer
9989,Patrick,Parsons,Consumer
10165,Joan,Buckley,Consumer
8245,Thomas,Gray,Consumer
7465,Andrew,Smith,Consumer
1107,Nicole,Miller,Consumer
2284,Mary,Shaffer,Consumer
636,Albert,Merritt,Consumer
5584,Ruth,Smith,Consumer
3340,Linda,Fletcher,Consumer
1576,Dorothy,Melton,Consumer
9640,Andrea,Leonard,Consumer
9663,Mary,Williams,Consumer
9867,Mary,Andrews,Consumer
9220,Anthony,Marshall,Consumer
3921,Mary,Allen,Consumer
1564,Mary,Davenport,Consumer
7231,Jack,Smith,Consumer
9008,Ann,Smith,Consumer
5158,Ashley,Smith,Consumer
2465,Mary,Smith,Consumer
3138,Barbara,Nelson,Consumer
777,Mary,Mullins,Consumer
2947,Roy,Smith,Consumer
4839,Ashley,Smith,Consumer
1443,Denise,Cohen,Consumer
1449,James,Smith,Consumer
3914,Mary,Acosta,Consumer
134,Donna,Gomez,Consumer
4896,Nicholas,Smith,Consumer
3444,Karen,Olsen,Consumer
6005,Emily,Alexander,Consumer
12332,Kelly,Jones,Consumer
6049,Patricia,Smith,Consumer
12286,Mary,Smith,Consumer
4552,Janice,Smith,Consumer
4215,Mary,Phillips,Consumer
8115,Kevin,Melton,Consumer
8853,Richard,Ali,Consumer
8196,Kimberly,Sheppard,Consumer
11686,Margaret,Daniel,Consumer
8712,Emily,Stone,Consumer
8470,Anna,Horn,Consumer
9608,Jack,Lewis,Consumer
11760,Patricia,Smith,Consumer
1996,Mary,Smith,Consumer
8703,Michael,Lozano,Consumer
11078,Donna,Hoover,Consumer
7766,Jack,Smith,Consumer
2717,Mary,Smith,Consumer
9324,Willie,Parker,Consumer
8188,Timothy,Smith,Consumer
3938,Mary,Smith,Consumer
11700,Ruth,Smith,Consumer
8148,Daniel,Smith,Consumer
4308,William,Smith,Consumer
2553,Hannah,Ellison,Consumer
12416,Aaron,Cline,Consumer
1733,Margaret,Smith,Consumer
245,Deborah,Smith,Consumer
7457,Cheryl,Smith,Consumer
2861,Mary,Williamson,Consumer
6168,Arthur,Li,Consumer
3980,Frances,Smith,Consumer
8488,Teresa,Allen,Consumer
2278,Marie,Smith,Consumer
10823,Angela,Oconnell,Consumer
11928,Sharon,Chambers,Consumer
6248,Ronald,Hanson,Consumer
4789,Kathleen,Richmond,Consumer
9253,Benjamin,Smith,Consumer
10961,Mary,Smith,Consumer
188,Mary,Smith,Consumer
11741,Mary,Smith,Consumer
3971,John,Smith,Consumer
2141,Mary,Le,Consumer
12280,John,Smith,Consumer
4742,Bobby,Mcknight,Consumer
3559,Susan,Wright,Consumer
638,Michael,Johnson,Consumer
2110,Cynthia,Myers,Consumer
11731,Scott,Smith,Consumer
5977,Amanda,Shaffer,Consumer
9459,Stephen,Bond,Consumer
4187,Jesse,Mack,Consumer
1015,Jordan,Smith,Consumer
9252,Mary,Summers,Consumer
2975,Amy,Smith,Consumer
4452,Joyce,Lopez,Consumer
6652,Sharon,Hammond,Consumer
3365,William,Crawford,Consumer
3369,Joseph,Clark,Consumer
895,Dorothy,Villegas,Consumer
7390,Benjamin,Smith,Consumer
2149,Mary,Smith,Consumer
6075,Mary,Smith,Consumer
5481,Mary,Hall,Consumer
10731,Mary,Smith,Consumer
11654,Michelle,Acosta,Consumer
6397,Mary,Carr,Consumer
6906,Rebecca,Watkins,Consumer
6600,Arthur,Smith,Consumer
11073,Mary,Smith,Consumer
1191,Mary,Fitzpatrick,Consumer
8102,David,Smith,Consumer
7051,Russell,Smith,Consumer
4044,Stephen,Smith,Consumer
235,David,Smith,Consumer
703,Joan,Kelly,Consumer
5289,Jacob,Russo,Consumer
3916,Mary,Hensley,Consumer
9600,Nicholas,Sanders,Consumer
9107,Mark,Nunez,Consumer
5979,Mary,Kerr,Consumer
3934,Joseph,Smith,Consumer
9426,Jack,Smith,Consumer
2513,Cynthia,Smith,Consumer
10632,Mary,Williams,Consumer
9154,Anna,Gillespie,Consumer
9897,Marilyn,Smith,Consumer
11198,Samuel,Smith,Consumer
1753,Sandra,Smith,Consumer
2790,Mary,Nielsen,Consumer
1756,Jason,Dixon,Consumer
10042,Christopher,Hatfield,Consumer
9698,Mary,Lee,Consumer
1448,Mary,Murray,Consumer
9072,Mary,Smith,Consumer
2569,Mary,Duncan,Consumer
5038,Mary,Smith,Consumer
2683,Mary,Gallegos,Consumer
197,Ruth,Smith,Consumer
7200,Katherine,Smith,Consumer
12018,Raymond,Smith,Consumer
12240,Mary,Levy,Consumer
10311,Joyce,Smith,Consumer
8203,Nicole,Harrison,Consumer
3948,George,Smith,Consumer
10969,Mary,Tran,Consumer
10461,Jessica,Weber,Consumer
11344,Mary,Sparks,Consumer
10852,Mary,Haynes,Consumer
2095,Brenda,Bailey,Consumer
6145,Tiffany,Wade,Consumer
7101,Mary,Smith,Consumer
10053,Rebecca,Smith,Consumer
1234,Steven,Bond,Consumer
6900,Judith,Pham,Consumer
7614,Paul,Martin,Consumer
9177,Mary,Nelson,Consumer
346,Edward,Stephens,Consumer
10240,Mary,Pitts,Consumer
3767,Mary,Wagner,Consumer
3230,Mary,Jones,Consumer
9531,Mary,Cherry,Consumer
5361,John,Molina,Consumer
4565,Marilyn,Stone,Consumer
3047,Barbara,Smith,Consumer
12319,Laura,Woodward,Consumer
1326,Mary,Edwards,Consumer
4528,Karen,Smith,Consumer
6706,Carolyn,Harmon,Consumer
4350,Mary,Turner,Consumer
5971,Philip,Johnson,Consumer
9285,Gloria,Smith,Consumer
7757,Donna,Davis,Consumer
9604,Nathan,Kane,Consumer
2402,Mary,Smith,Consumer
1117,Arthur,Maddox,Consumer
6165,Mary,Gardner,Consumer
1916,Jason,Robinson,Consumer
2796,Mary,Matthews,Consumer
39,Juan,Mckinney,Consumer
5533,Mary,Harrison,Consumer
11129,Danielle,Smith,Consumer
8845,Robert,Deleon,Consumer
9304,Janet,Smith,Consumer
3677,Sandra,Edwards,Consumer
10517,Mary,Smith,Consumer
10548,Mary,Guerrero,Consumer
7270,Mary,Smith,Consumer
4622,Mary,Holder,Consumer
1748,Mark,Smith,Consumer
4775,Walter,Wright,Consumer
7948,Ethan,Allison,Consumer
1627,Mary,Gonzales,Consumer
1243,Joan,Rosales,Consumer
7635,Mary,Bridges,Consumer
3142,Brenda,Smith,Consumer
8024,Christopher,Smith,Consumer
5023,Mary,Smith,Consumer
9581,Deborah,Smith,Consumer
9294,Mary,Blackwell,Consumer
3797,David,Gutierrez,Consumer
11999,Johnny,Smith,Consumer
3715,Debra,Burnett,Consumer
2922,Madison,Russo,Consumer
967,Madison,Smith,Consumer
8481,Mary,Smith,Consumer
8205,Lawrence,Cummings,Consumer
11380,Jane,Smith,Consumer
12052,Mary,Burke,Consumer
3915,Heather,Smith,Consumer
8051,Emily,Hutchinson,Consumer
3249,Mary,Mcgrath,Consumer
7894,Emma,Moore,Consumer
9197,Mary,Sutton,Consumer
5855,Daniel,Young,Consumer
4611,Dorothy,Smith,Consumer
1657,Betty,Phillips,Consumer
9202,Mary,Skinner,Consumer
9368,Mary,Cabrera,Consumer
712,Mary,Ayala,Consumer
12279,Mary,Dunn,Consumer
8520,Denise,Smith,Consumer
3373,Mary,Willis,Consumer
8587,James,Roy,Consumer
288,Judith,Smith,Consumer
8004,Mary,Smith,Consumer
1507,Mary,Smith,Consumer
228,Jessica,Clark,Consumer
10753,Gregory,Mitchell,Consumer
2368,Mary,Medina,Consumer
9484,Mary,Howell,Consumer
7005,James,Carpenter,Consumer
9164,Frances,Estrada,Consumer
10500,Mary,Smith,Consumer
3814,Eric,Salazar,Consumer
4346,James,Smith,Consumer
2233,Jack,Duke,Consumer
7045,Helen,Smith,Consumer
7330,Mary,Smith,Consumer
2136,Catherine,Turner,Consumer
12333,Mary,Thomas,Consumer
2062,Sharon,Smith,Consumer
2518,Mary,Smith,Consumer
7007,Mary,Mckinney,Consumer
11743,Alexander,Smith,Consumer
5001,Ann,Waller,Consumer
6162,Wayne,Hood,Consumer
4045,Mary,Neal,Consumer
11197,Mary,Conrad,Consumer
10610,Nancy,Bryant,Corporate
10046,Mary,Smith,Corporate
13443,Octavia,Davis,Corporate
3636,Willie,Smith,Corporate
